,id,term,vader,liu,subj,liwc
1516,dia373,diabetes,3.5320999999999994,11.0,-6.0,4.0
1517,dia374,diabetes,1.5,-4.0,8.0,-4.0
1518,dia375,diabetes,-5.2806,-7.0,-8.0,-5.0
1519,dia376,diabetes,-1.1533,-2.0,-1.0,2.0
1520,dia377,diabetes,8.786800000000001,12.0,-12.0,4.0
1521,dia378,diabetes,-2.2015999999999996,-3.0,-2.0,10.0
1522,dia379,diabetes,1.7387000000000004,-5.0,-18.0,3.0
1523,dia380,diabetes,4.4463,-1.0,-6.0,12.0
1524,dia381,diabetes,4.0905000000000005,-6.0,-14.0,4.0
1525,dia382,diabetes,3.1323000000000008,8.0,4.0,-5.0
1526,dia383,diabetes,6.495699999999999,10.0,-9.0,1.0
1527,dia384,diabetes,-0.023399999999999643,-1.0,3.0,5.0
1528,dia385,diabetes,6.9151,13.0,11.0,3.0
1529,dia386,diabetes,-1.4859,-2.0,-5.0,7.0
1530,dia387,diabetes,4.4971000000000005,5.0,-2.0,10.0
1531,dia388,diabetes,2.7239,6.0,-7.0,14.0
1532,dia389,diabetes,0.8363,-3.0,-1.0,4.0
1533,dia390,diabetes,7.7244,6.0,-6.0,6.0
1534,dia391,diabetes,-5.3754,-4.0,0.0,21.0
1535,dia392,diabetes,-3.4793000000000003,1.0,-11.0,-3.0
1536,dia393,diabetes,1.1423999999999999,6.0,-2.0,5.0
1537,dia394,diabetes,0.993,-6.0,-5.0,6.0
1538,dia395,diabetes,6.140199999999999,7.0,0.0,4.0
1539,dia396,diabetes,2.0642,0.0,-1.0,3.0
1540,dia397,diabetes,-1.3318,-3.0,2.0,12.0
1541,dia398,diabetes,7.7244,6.0,-6.0,6.0
1542,dia399,diabetes,5.287000000000001,3.0,-5.0,7.0
1543,dia400,diabetes,3.1243000000000003,-4.0,-11.0,8.0
1544,dia401,diabetes,0.2818000000000003,-2.0,-4.0,3.0
1545,dia402,diabetes,3.0661000000000005,6.0,-6.0,0.0
1546,dia403,diabetes,2.108,3.0,-4.0,2.0
1547,dia404,diabetes,0.018300000000000066,-2.0,2.0,2.0
1548,dia405,diabetes,7.5108,3.0,0.0,1.0
1549,dia406,diabetes,-4.542900000000001,-6.0,-8.0,3.0
1550,dia407,diabetes,1.634,3.0,10.0,4.0
1551,dia408,diabetes,1.8004,-7.0,-7.0,8.0
1552,dia409,diabetes,2.14,8.0,-10.0,6.0
1553,dia410,diabetes,-0.9314999999999999,-1.0,3.0,0.0
1554,dia411,diabetes,-4.336000000000001,-10.0,-9.0,0.0
1555,dia412,diabetes,2.532,2.0,-2.0,-6.0
1556,dia413,diabetes,3.6259,-2.0,2.0,5.0
1557,dia414,diabetes,2.4908,9.0,-10.0,23.0
1558,dia415,diabetes,-2.2438,2.0,-8.0,4.0
1559,dia416,diabetes,1.5995,10.0,-12.0,8.0
1560,dia417,diabetes,0.9438,2.0,-8.0,5.0
1561,dia418,diabetes,-0.39779999999999993,-7.0,-3.0,7.0
1562,dia419,diabetes,0.7857999999999999,-8.0,-4.0,3.0
1563,dia420,diabetes,3.2243999999999997,2.0,2.0,0.0
1564,dia421,diabetes,1.1695,1.0,-7.0,3.0
1565,dia422,diabetes,0.2818000000000003,-2.0,-4.0,3.0
1566,dia423,diabetes,1.1695,1.0,-7.0,3.0
1567,dia424,diabetes,1.0345,2.0,-1.0,-1.0
1568,dia425,diabetes,1.4930999999999994,-6.0,-12.0,9.0
1569,dia426,diabetes,-3.0624,-3.0,-1.0,5.0
1570,dia427,diabetes,0.7185999999999999,-2.0,-8.0,16.0
1571,dia428,diabetes,5.1972,8.0,-12.0,12.0
1572,dia429,diabetes,1.7327,1.0,3.0,-2.0
1573,dia430,diabetes,0.7185999999999999,-2.0,-8.0,16.0
1574,dia431,diabetes,-1.0267000000000004,-4.0,-4.0,-1.0
1575,dia432,diabetes,1.8319,-3.0,-5.0,6.0
1576,dia433,diabetes,4.5864,5.0,-4.0,11.0
1577,dia434,diabetes,0.6329,3.0,-4.0,1.0
1578,dia435,diabetes,-3.9201000000000006,-7.0,2.0,1.0
1579,dia436,diabetes,-1.9290999999999991,-9.0,-9.0,10.0
1580,dia437,diabetes,-2.1102999999999996,-4.0,-10.0,4.0
1581,dia438,diabetes,-3.9201000000000006,-7.0,2.0,1.0
1582,dia439,diabetes,8.714400000000001,20.0,-17.0,17.0
1583,dia440,diabetes,-1.4960999999999995,-7.0,-6.0,1.0
1584,dia441,diabetes,-4.9220999999999995,-5.0,1.0,7.0
1585,dia442,diabetes,-2.5630999999999995,-3.0,-14.0,10.0
1586,dia443,diabetes,-1.2955999999999999,-1.0,-1.0,5.0
1587,dia444,diabetes,3.8654,3.0,-8.0,6.0
1588,dia445,diabetes,-2.998,-7.0,-17.0,3.0
1589,dia446,diabetes,0.5645,-4.0,-5.0,9.0
1590,dia447,diabetes,-0.08790000000000009,-4.0,0.0,8.0
1591,dia448,diabetes,2.153,0.0,-2.0,4.0
1592,dia449,diabetes,5.3779,4.0,-3.0,8.0
1593,dia450,diabetes,-4.8102,0.0,-3.0,7.0
1594,dia451,diabetes,2.2427,-2.0,0.0,8.0
1595,dia452,diabetes,1.7640999999999998,0.0,-1.0,3.0
1596,dia453,diabetes,-1.3788,-1.0,-9.0,-2.0
1597,dia454,diabetes,4.9365000000000006,4.0,-3.0,6.0
1598,dia455,diabetes,-2.4927000000000006,2.0,-4.0,7.0
1599,dia456,diabetes,-1.6256999999999997,-5.0,-5.0,4.0
1600,dia457,diabetes,4.6511000000000005,3.0,-4.0,12.0
1601,dia458,diabetes,0.8357999999999992,-16.0,-16.0,4.0
1602,dia459,diabetes,2.3969000000000005,-11.0,-4.0,10.0
1603,dia460,diabetes,-0.3912000000000006,1.0,-6.0,6.0
1604,dia461,diabetes,2.3969000000000005,-11.0,-4.0,10.0
1605,dia462,diabetes,1.7480000000000002,-4.0,-1.0,7.0
1606,dia463,diabetes,0.611,3.0,-6.0,8.0
1607,dia464,diabetes,0.012499999999999845,0.0,-3.0,4.0
1608,dia465,diabetes,0.2601,-4.0,-6.0,-3.0
1609,dia466,diabetes,-2.1709000000000005,-4.0,-1.0,0.0
1610,dia467,diabetes,1.3799000000000001,-4.0,-2.0,7.0
1611,dia468,diabetes,-5.0435,-9.0,-3.0,10.0
1612,dia469,diabetes,3.6561,2.0,2.0,0.0
1613,dia470,diabetes,0.7358999999999999,-12.0,-5.0,4.0
1614,dia471,diabetes,-0.7159000000000001,2.0,-10.0,8.0
1615,dia472,diabetes,2.2893999999999997,0.0,3.0,5.0
1616,dia473,diabetes,-3.551100000000001,-10.0,-6.0,6.0
1617,dia474,diabetes,-0.843,-1.0,4.0,0.0
1618,dia475,diabetes,-3.2750999999999992,-7.0,-6.0,7.0
1619,dia476,diabetes,4.4817,13.0,5.0,16.0
1620,dia477,diabetes,-6.710800000000001,-8.0,-9.0,4.0
1621,dia478,diabetes,1.9085999999999999,6.0,4.0,0.0
1622,dia479,diabetes,0.7987000000000002,-2.0,2.0,-6.0
1623,dia480,diabetes,2.3508,-17.0,-18.0,-1.0
1624,dia481,diabetes,10.9156,15.0,-2.0,26.0
1625,dia482,diabetes,7.0324,15.0,-9.0,9.0
1626,dia483,diabetes,4.072800000000001,7.0,-3.0,17.0
1627,dia484,diabetes,5.4933000000000005,6.0,-2.0,3.0
1628,dia485,diabetes,5.3756,1.0,-8.0,2.0
1629,dia486,diabetes,3.9682999999999993,8.0,-14.0,9.0
1630,dia487,diabetes,1.1481,0.0,2.0,3.0
1631,dia488,diabetes,2.6252999999999997,3.0,-19.0,16.0
1632,dia489,diabetes,4.0193,-2.0,-4.0,6.0
1633,dia490,diabetes,4.6053999999999995,6.0,-3.0,5.0
1634,dia491,diabetes,4.4285,4.0,-5.0,15.0
1635,dia492,diabetes,6.003,9.0,-17.0,5.0
1636,dia493,diabetes,0.36429999999999996,-1.0,4.0,-4.0
1637,dia494,diabetes,-0.9445000000000001,-4.0,-7.0,3.0
1638,dia495,diabetes,0.2249,3.0,6.0,3.0
1639,dia496,diabetes,-1.5728999999999997,-4.0,-6.0,19.0
1640,dia497,diabetes,4.743499999999999,11.0,-8.0,-3.0
1641,dia498,diabetes,7.078600000000001,2.0,-19.0,1.0
1642,dia499,diabetes,-5.047499999999999,-5.0,-15.0,5.0
1643,dia500,diabetes,4.0461,3.0,0.0,0.0
1644,dia501,diabetes,0.7851,-6.0,3.0,3.0
1645,dia502,diabetes,3.6253999999999995,-3.0,0.0,-5.0
1646,dia503,diabetes,7.5921,12.0,4.0,16.0
1647,dia504,diabetes,0.8652,2.0,0.0,10.0
1648,dia505,diabetes,4.417800000000001,4.0,-9.0,7.0
1649,dia506,diabetes,0.2601,-4.0,-6.0,-3.0
1650,dia507,diabetes,3.3543000000000007,-1.0,-16.0,-7.0
1651,dia508,diabetes,6.8128,6.0,2.0,-2.0
1652,dia509,diabetes,0.9053,0.0,-2.0,2.0
1653,dia510,diabetes,-0.05379999999999974,-11.0,-2.0,17.0
1654,dia511,diabetes,-0.6219000000000003,-10.0,-5.0,6.0
1655,dia512,diabetes,6.5139000000000005,7.0,-3.0,9.0
1656,dia513,diabetes,8.6988,13.0,-1.0,12.0
1657,dia514,diabetes,5.977799999999999,1.0,-2.0,0.0
1658,dia515,diabetes,3.5639000000000003,4.0,-5.0,13.0
1659,dia516,diabetes,1.4214000000000002,-10.0,-9.0,12.0
1660,dia517,diabetes,0.5071,-2.0,-11.0,-10.0
1661,dia518,diabetes,4.3267,0.0,1.0,6.0
1662,dia519,diabetes,2.3632,4.0,-10.0,1.0
1663,dia520,diabetes,4.8708,3.0,-6.0,2.0
1664,dia521,diabetes,2.0744,1.0,-4.0,1.0
1665,dia522,diabetes,1.6746,2.0,-13.0,5.0
1666,dia523,diabetes,2.9240000000000004,0.0,-4.0,2.0
1667,dia524,diabetes,7.702300000000002,-2.0,-9.0,-2.0
1668,dia526,diabetes,1.4901999999999997,-1.0,-6.0,-2.0
1669,dia527,diabetes,-7.2709,-12.0,-10.0,3.0
1670,dia528,diabetes,-9.846900000000002,-10.0,2.0,3.0
1671,dia529,diabetes,-3.0193999999999996,-2.0,-11.0,-1.0
1672,dia530,diabetes,3.7931,-1.0,-7.0,-1.0
1673,dia531,diabetes,-7.687600000000001,-10.0,-3.0,7.0
1674,dia532,diabetes,-1.5569,3.0,-4.0,-13.0
1675,dia533,diabetes,-2.2589000000000006,0.0,-10.0,2.0
1676,dia534,diabetes,1.8965,1.0,0.0,-2.0
1677,dia535,diabetes,-2.2833999999999994,-15.0,-12.0,1.0
1678,dia536,diabetes,4.6073,4.0,-9.0,4.0
1679,dia537,diabetes,1.5356,2.0,4.0,15.0
1680,dia538,diabetes,1.6763,5.0,-11.0,4.0
1681,dia539,diabetes,1.4996000000000003,3.0,-12.0,21.0
1682,dia540,diabetes,-2.2572000000000005,-8.0,-5.0,8.0
1683,dia541,diabetes,-2.3186,-6.0,-6.0,14.0
1684,dia542,diabetes,0.8057000000000002,0.0,-4.0,-1.0
1685,dia543,diabetes,-1.5704000000000002,1.0,-4.0,5.0
1686,dia544,diabetes,-1.3115999999999999,-10.0,4.0,7.0
1687,dia545,diabetes,3.5716,9.0,-10.0,10.0
1688,dia546,diabetes,-6.044099999999999,-1.0,-5.0,9.0
1689,dia547,diabetes,-3.8693,-3.0,-15.0,7.0
1690,dia548,diabetes,-5.490799999999998,-4.0,-7.0,5.0
1691,dia549,diabetes,2.1631,1.0,-8.0,8.0
1692,dia550,diabetes,-1.1571,-8.0,-10.0,9.0
1693,dia551,diabetes,2.2053,0.0,-2.0,6.0
1694,dia552,diabetes,-6.587600000000001,-14.0,0.0,10.0
1695,dia553,diabetes,2.9819999999999998,7.0,4.0,10.0
1696,dia554,diabetes,4.778099999999999,-2.0,-2.0,0.0
1697,dia555,diabetes,-6.1845,-8.0,-10.0,11.0
1698,dia556,diabetes,4.0517,6.0,-8.0,1.0
1699,dia557,diabetes,-1.0955000000000001,-2.0,-4.0,-1.0
1700,dia558,diabetes,9.290700000000001,4.0,-1.0,-1.0
1701,dia559,diabetes,7.2934,5.0,1.0,4.0
1702,dia560,diabetes,3.4632000000000005,6.0,4.0,-1.0
1703,dia561,diabetes,0.9968,0.0,-7.0,18.0
1704,dia562,diabetes,0.6492000000000002,1.0,-10.0,15.0
1705,dia563,diabetes,1.5524999999999998,-5.0,-1.0,2.0
1706,dia564,diabetes,5.371699999999999,8.0,-6.0,5.0
1707,dia565,diabetes,2.1719999999999997,6.0,-4.0,4.0
1708,dia566,diabetes,-0.5932,-4.0,-3.0,-4.0
1709,dia567,diabetes,0.9857,-3.0,-8.0,17.0
1710,dia568,diabetes,5.5479,9.0,-5.0,-1.0
1711,dia569,diabetes,-3.3447000000000005,-7.0,-4.0,6.0
1712,dia570,diabetes,3.9375999999999998,7.0,-7.0,4.0
1713,dia571,diabetes,0.5168000000000001,-2.0,-11.0,8.0
1714,dia572,diabetes,2.7901,2.0,-7.0,8.0
1715,dia573,diabetes,5.3252,6.0,-8.0,12.0
1716,dia574,diabetes,0.5436000000000002,-10.0,1.0,9.0
1717,dia575,diabetes,4.9683,0.0,-1.0,8.0
1718,dia576,diabetes,2.9553000000000003,2.0,-3.0,-3.0
1719,dia577,diabetes,-3.2520000000000007,-5.0,-5.0,8.0
1720,dia578,diabetes,0.7238,3.0,-2.0,6.0
1721,dia579,diabetes,-3.9952000000000005,-7.0,-10.0,3.0
1722,dia580,diabetes,0.6471000000000001,2.0,-2.0,1.0
1723,dia581,diabetes,-7.0106,-5.0,-2.0,-6.0
1724,dia582,diabetes,3.0259,-1.0,-2.0,8.0
1725,dia583,diabetes,-0.40630000000000005,0.0,-5.0,8.0
1726,dia584,diabetes,8.6651,10.0,-14.0,8.0
1727,dia585,diabetes,-1.5814,-1.0,2.0,-3.0
1728,dia586,diabetes,3.2367999999999997,4.0,1.0,-6.0
1729,dia587,diabetes,0.9069000000000002,3.0,8.0,-4.0
1730,dia588,diabetes,11.076099999999999,9.0,-19.0,1.0
1731,dia589,diabetes,-0.06269999999999998,-1.0,-1.0,1.0
1732,dia590,diabetes,-8.6845,-3.0,-6.0,5.0
1733,dia591,diabetes,0.8391000000000002,2.0,-5.0,0.0
1734,dia592,diabetes,2.9447,6.0,-8.0,11.0
1735,dia593,diabetes,2.4818000000000002,4.0,-4.0,13.0
1736,dia594,diabetes,1.1024999999999998,-2.0,-6.0,14.0
1737,dia595,diabetes,6.034500000000001,13.0,-13.0,0.0
1738,dia596,diabetes,-6.1553,-14.0,-8.0,2.0
1739,dia597,diabetes,1.7691,0.0,-9.0,3.0
1740,dia598,diabetes,-2.6943999999999995,-5.0,-3.0,-5.0
1741,dia599,diabetes,6.731599999999999,6.0,-8.0,11.0
1742,dia600,diabetes,-6.3900999999999994,-9.0,-12.0,9.0
1743,dia601,diabetes,-1.8040000000000003,-3.0,-3.0,19.0
1744,dia602,diabetes,-7.9074,-12.0,3.0,-6.0
1745,dia603,diabetes,-3.5285999999999995,-5.0,-7.0,6.0
1746,dia604,diabetes,-4.312699999999999,-5.0,3.0,-2.0
1747,dia605,diabetes,-0.2604000000000001,3.0,-8.0,2.0
1748,dia606,diabetes,9.9048,11.0,-4.0,-2.0
1749,dia607,diabetes,6.1381,7.0,-4.0,11.0
1750,dia608,diabetes,2.2859000000000003,-7.0,-8.0,23.0
1751,dia609,diabetes,0.08939999999999998,-2.0,-6.0,3.0
1752,dia610,diabetes,-2.5361000000000007,0.0,-6.0,-2.0
1753,dia611,diabetes,3.726,1.0,-15.0,11.0
1754,dia612,diabetes,-2.0625999999999998,-2.0,-9.0,3.0
1755,dia613,diabetes,-5.0032,-6.0,-3.0,2.0
1756,dia614,diabetes,2.9893000000000005,6.0,-5.0,14.0
1757,dia615,diabetes,3.9307000000000003,0.0,0.0,7.0
1758,dia616,diabetes,2.6104,6.0,1.0,-7.0
1759,dia617,diabetes,3.1040000000000005,-4.0,-6.0,4.0
1760,dia618,diabetes,4.7668,3.0,-13.0,1.0
1761,dia619,diabetes,-0.5932,-4.0,-3.0,-4.0
1762,dia620,diabetes,3.9036999999999997,-12.0,-6.0,9.0
1763,dia621,diabetes,3.5635,9.0,-4.0,2.0
1764,dia622,diabetes,-7.0106,-5.0,-2.0,-6.0
1765,dia623,diabetes,2.4431000000000003,-2.0,-11.0,11.0
1766,dia624,diabetes,13.353100000000001,18.0,11.0,1.0
1767,dia625,diabetes,1.4868,2.0,-5.0,7.0
1768,dia626,diabetes,-1.7752,-4.0,1.0,4.0
1769,dia627,diabetes,1.6490999999999998,-1.0,-6.0,1.0
1770,dia628,diabetes,2.4626,3.0,-3.0,14.0
1771,dia629,diabetes,4.0394000000000005,4.0,-1.0,-4.0
1772,dia630,diabetes,3.8638000000000003,10.0,-7.0,11.0
1773,dia631,diabetes,3.4483000000000006,9.0,-3.0,15.0
1774,dia632,diabetes,-1.2738999999999998,-3.0,1.0,2.0
1775,dia633,diabetes,0.17439999999999994,3.0,-10.0,5.0
1776,dia634,diabetes,3.4483000000000006,9.0,-4.0,16.0
1777,dia635,diabetes,1.9137,1.0,0.0,4.0
1778,dia636,diabetes,6.7201,8.0,-18.0,9.0
1779,dia637,diabetes,0.3578000000000001,-4.0,2.0,5.0
1780,dia638,diabetes,-2.5719000000000007,-5.0,-9.0,7.0
1781,dia639,diabetes,10.1754,10.0,9.0,8.0
1782,dia640,diabetes,-0.3427000000000001,-11.0,-13.0,15.0
1783,dia641,diabetes,-0.2127,-5.0,-6.0,10.0
1784,dia642,diabetes,1.5045,-2.0,1.0,6.0
1785,dia643,diabetes,-0.13170000000000015,-1.0,1.0,9.0
1786,dia644,diabetes,2.3302,2.0,-2.0,5.0
1787,dia645,diabetes,-2.206,-1.0,-16.0,11.0
1788,dia646,diabetes,1.3414,-1.0,-3.0,7.0
1789,dia647,diabetes,-1.3895,0.0,1.0,9.0
1790,dia648,diabetes,2.0838,-7.0,-3.0,2.0
1791,dia649,diabetes,1.6515999999999997,-4.0,-8.0,10.0
1792,dia650,diabetes,7.8419,9.0,1.0,-4.0
1793,dia651,diabetes,0.31829999999999997,1.0,-15.0,4.0
1794,dia652,diabetes,5.7844999999999995,6.0,-3.0,15.0
1795,dia653,diabetes,-0.3947999999999999,-2.0,2.0,-9.0
1796,dia654,diabetes,5.2704,-3.0,3.0,2.0
1797,dia655,diabetes,1.8767,4.0,-7.0,3.0
1798,dia656,diabetes,0.5565000000000001,5.0,-6.0,-1.0
1799,dia657,diabetes,3.457,10.0,-9.0,2.0
1800,dia658,diabetes,3.8575000000000004,1.0,2.0,-1.0
1801,dia659,diabetes,4.8644,3.0,-7.0,24.0
1802,dia660,diabetes,6.8058000000000005,8.0,-7.0,5.0
1803,dia661,diabetes,1.6490999999999998,-1.0,-6.0,1.0
1804,dia662,diabetes,-2.980500000000001,-6.0,-2.0,-4.0
1805,dia663,diabetes,1.8998,-5.0,-7.0,0.0
1806,dia664,diabetes,1.3613,-4.0,2.0,3.0
1807,dia665,diabetes,2.9204,5.0,-1.0,15.0
1808,dia666,diabetes,-1.892,3.0,-9.0,-3.0
1809,dia667,diabetes,1.1688,3.0,-2.0,8.0
1810,dia668,diabetes,-3.8427,-8.0,-9.0,8.0
1811,dia669,diabetes,1.7260999999999997,-1.0,6.0,0.0
1812,dia670,diabetes,0.8771999999999998,-2.0,-7.0,14.0
1813,dia671,diabetes,0.9616,0.0,0.0,2.0
1814,dia672,diabetes,-2.3175999999999997,-6.0,-5.0,10.0
1815,dia673,diabetes,1.6783000000000001,-2.0,-2.0,-4.0
1816,dia674,diabetes,4.136799999999999,7.0,7.0,7.0
1817,dia675,diabetes,1.9121,-3.0,1.0,4.0
1818,dia676,diabetes,0.08889999999999987,-5.0,-4.0,0.0
1819,dia677,diabetes,-5.1765,-1.0,-5.0,10.0
1820,dia678,diabetes,0.1029000000000001,0.0,-13.0,6.0
1821,dia679,diabetes,-2.9846000000000004,3.0,-16.0,9.0
1822,dia680,diabetes,1.3546000000000005,2.0,-9.0,0.0
1823,dia681,diabetes,2.7671,5.0,-6.0,6.0
1824,dia682,diabetes,1.6298,5.0,5.0,-8.0
1825,dia683,diabetes,-4.508000000000001,-5.0,-5.0,-2.0
1826,dia684,diabetes,-0.1520000000000004,1.0,-11.0,11.0
1827,dia685,diabetes,1.5090999999999999,-5.0,-5.0,8.0
1828,dia686,diabetes,-0.4790000000000003,-4.0,3.0,1.0
1829,dia687,diabetes,-5.430299999999998,-13.0,4.0,14.0
1830,dia688,diabetes,-1.9465,-3.0,-1.0,12.0
1831,dia689,diabetes,0.9382000000000001,5.0,-8.0,9.0
1832,dia690,diabetes,0.19089999999999996,-2.0,-11.0,8.0
1833,dia691,diabetes,0.0,0.0,1.0,0.0
1834,dia692,diabetes,-1.1583999999999999,-10.0,-9.0,7.0
1835,dia693,diabetes,1.0403,1.0,2.0,4.0
1836,dia694,diabetes,-1.6370000000000002,-2.0,-7.0,7.0
1837,dia695,diabetes,0.8512000000000002,2.0,-2.0,10.0
1838,dia696,diabetes,5.935200000000001,2.0,-11.0,-3.0
1839,dia697,diabetes,-3.8968000000000007,-8.0,-7.0,-3.0
1840,dia698,diabetes,1.6934,3.0,0.0,4.0
1841,dia699,diabetes,2.3784,-7.0,-9.0,8.0
1842,dia700,diabetes,-0.9743,-1.0,-7.0,6.0
1843,dia701,diabetes,5.192799999999999,5.0,-6.0,-1.0
1844,dia702,diabetes,2.9079,4.0,-7.0,6.0
1845,dia703,diabetes,0.8774,3.0,-1.0,-1.0
1846,dia704,diabetes,6.702600000000001,2.0,-10.0,0.0
1847,dia705,diabetes,0.11799999999999955,3.0,-3.0,1.0
1848,dia706,diabetes,0.047700000000000076,0.0,-3.0,2.0
1849,dia707,diabetes,-3.2241000000000004,-1.0,-13.0,5.0
1850,dia708,diabetes,11.6877,3.0,-11.0,-21.0
1851,dia709,diabetes,3.6125999999999996,8.0,-19.0,-3.0
1852,dia710,diabetes,-11.884300000000001,-18.0,-12.0,9.0
1853,dia711,diabetes,-4.1016,-20.0,-9.0,14.0
1854,dia712,diabetes,-1.892,3.0,-9.0,-3.0
1855,dia713,diabetes,0.7687,-3.0,-3.0,-3.0
1856,dia714,diabetes,-5.415,-16.0,-5.0,11.0
1857,dia715,diabetes,3.5705999999999998,2.0,-5.0,2.0
1858,dia716,diabetes,5.1224,3.0,1.0,8.0
1859,dia717,diabetes,4.4592,3.0,-8.0,4.0
1860,dia718,diabetes,-2.5282,-9.0,-11.0,1.0
1861,dia719,diabetes,2.1870000000000003,-5.0,-2.0,6.0
1862,dia720,diabetes,4.5562999999999985,-7.0,1.0,14.0
1863,dia721,diabetes,-3.2110000000000003,-3.0,-7.0,-1.0
1864,dia722,diabetes,0.35899999999999993,1.0,6.0,13.0
1865,dia723,diabetes,2.1693,3.0,-4.0,2.0
1866,dia724,diabetes,5.1224,3.0,1.0,8.0
1867,dia725,diabetes,3.7551,2.0,-4.0,-1.0
1868,dia726,diabetes,3.2213999999999996,-6.0,-2.0,1.0
1869,dia727,diabetes,1.2586,0.0,-5.0,9.0
1870,dia728,diabetes,1.4787000000000003,0.0,-6.0,6.0
1871,dia729,diabetes,6.770700000000001,6.0,32.0,20.0
1872,dia730,diabetes,-0.7200000000000004,-3.0,-1.0,13.0
1873,dia731,diabetes,0.355,-5.0,-7.0,-2.0
1874,dia732,diabetes,-0.24560000000000015,5.0,-13.0,-1.0
1875,dia733,diabetes,1.4122000000000001,3.0,-2.0,-5.0
1876,dia734,diabetes,-1.5052999999999999,0.0,-15.0,8.0
1877,dia735,diabetes,1.6927999999999999,-2.0,-7.0,5.0
1878,dia736,diabetes,-2.5545999999999998,2.0,-14.0,5.0
1879,dia738,diabetes,-1.244,-3.0,-4.0,0.0
1880,dia739,diabetes,2.4375999999999998,6.0,-1.0,5.0
1881,dia740,diabetes,-1.3536000000000001,-4.0,0.0,3.0
1882,dia741,diabetes,1.8739000000000001,5.0,-12.0,7.0
1883,dia742,diabetes,1.4091999999999996,-6.0,-5.0,10.0
1884,dia743,diabetes,2.0892999999999997,1.0,-12.0,-4.0
1885,dia744,diabetes,1.3451999999999997,-1.0,-13.0,5.0
1886,dia745,diabetes,1.8215999999999999,-1.0,7.0,0.0
1887,dia746,diabetes,-2.7217,-4.0,-6.0,12.0
1888,dia747,diabetes,-2.9122999999999997,-1.0,1.0,8.0
1889,dia748,diabetes,6.082500000000001,2.0,-4.0,3.0
1890,dia749,diabetes,6.070400000000001,0.0,-5.0,-10.0
1891,dia750,diabetes,1.9569000000000003,0.0,5.0,-14.0
1892,dia751,diabetes,-1.2995999999999999,4.0,-5.0,7.0
1893,dia752,diabetes,2.6534,0.0,-3.0,-3.0
1894,dia753,diabetes,1.2586,0.0,-5.0,9.0
1895,dia754,diabetes,1.8479999999999999,-2.0,-6.0,9.0
1896,dia755,diabetes,2.5925,6.0,0.0,7.0
1897,dia756,diabetes,-1.0672000000000001,-7.0,-13.0,2.0
1898,dia757,diabetes,-4.7959000000000005,-7.0,-9.0,4.0
1899,dia758,diabetes,-1.8337999999999999,-1.0,-3.0,-1.0
1900,dia759,diabetes,0.4887,-2.0,-1.0,4.0
1901,dia760,diabetes,0.4887,-2.0,-1.0,4.0
1902,dia761,diabetes,-1.4464000000000006,-8.0,5.0,14.0
1903,dia762,diabetes,4.4707,2.0,-16.0,13.0
1904,dia763,diabetes,-0.34440000000000004,-4.0,0.0,1.0
1905,dia764,diabetes,5.5158000000000005,5.0,7.0,11.0
1906,dia765,diabetes,6.388000000000001,3.0,-4.0,7.0
1907,dia766,diabetes,6.388000000000001,3.0,-4.0,7.0
1908,dia767,diabetes,9.3986,6.0,0.0,-4.0
1909,dia768,diabetes,0.81,7.0,-6.0,0.0
1910,dia769,diabetes,-1.8337999999999999,-1.0,-3.0,-1.0
1911,dia770,diabetes,-0.06119999999999998,3.0,-7.0,4.0
1912,dia771,diabetes,4.4707,2.0,-16.0,13.0
1913,dia772,diabetes,4.4707,2.0,-16.0,13.0
1914,dia773,diabetes,0.4887,-2.0,-1.0,4.0
1915,dia774,diabetes,-1.8337999999999999,-1.0,-3.0,-1.0
1916,dia775,diabetes,9.3986,6.0,0.0,-4.0
1917,dia776,diabetes,6.388000000000001,3.0,-4.0,7.0
1918,dia777,diabetes,-0.34440000000000004,-4.0,0.0,1.0
1919,dia778,diabetes,-0.34440000000000004,-4.0,0.0,1.0
1920,dia779,diabetes,2.3811,3.0,-2.0,4.0
1921,dia780,diabetes,9.3986,6.0,0.0,-4.0
1922,dia781,diabetes,3.0696000000000003,0.0,-1.0,8.0
1923,dia782,diabetes,-1.5130000000000003,-6.0,6.0,-5.0
1924,dia783,diabetes,-1.5130000000000003,-6.0,6.0,-5.0
1925,dia784,diabetes,-4.7959000000000005,-7.0,-9.0,4.0
1926,dia785,diabetes,0.81,7.0,-6.0,0.0
1927,dia786,diabetes,0.7720000000000005,-5.0,-12.0,9.0
1928,dia787,diabetes,0.7720000000000005,-5.0,-12.0,9.0
1929,dia788,diabetes,0.35840000000000033,-12.0,-5.0,8.0
1930,dia789,diabetes,-4.7959000000000005,-7.0,-9.0,4.0
1931,dia790,diabetes,-1.5130000000000003,-6.0,6.0,-5.0
1932,dia791,diabetes,-4.0675,-6.0,0.0,5.0
1933,dia792,diabetes,-4.7959000000000005,-7.0,-9.0,4.0
1934,dia793,diabetes,0.81,7.0,-6.0,0.0
1935,dia794,diabetes,-2.3066,-1.0,-5.0,1.0
1936,dia795,diabetes,0.7720000000000005,-5.0,-12.0,9.0
1937,dia796,diabetes,0.81,7.0,-6.0,0.0
1938,dia797,diabetes,-5.306700000000001,-10.0,1.0,2.0
1939,dia798,diabetes,1.9702,-1.0,-9.0,11.0
1940,dia799,diabetes,4.9300999999999995,0.0,-6.0,7.0
